,false_positive_rate,true_positive_rate,thresholds
106,0.01417413942724906,0.4713780918727915,0.6715608
107,0.014752675730402082,0.4713780918727915,0.6713242
108,0.014752675730402082,0.47491166077738517,0.6668207
109,0.015041943881978595,0.47491166077738517,0.6667911
110,0.015041943881978595,0.48056537102473496,0.6627844
111,0.015331212033555105,0.48056537102473496,0.66231704
112,0.015331212033555105,0.4812720848056537,0.66200876
113,0.015620480185131617,0.4812720848056537,0.6617451
114,0.015620480185131617,0.4890459363957597,0.6561823
115,0.015909748336708128,0.4890459363957597,0.65492153
116,0.015909748336708128,0.4925795053003534,0.65245897
117,0.016488284639861153,0.4925795053003534,0.65112543
118,0.016488284639861153,0.49540636042402825,0.65025806
119,0.016777552791437663,0.49540636042402825,0.6495053
120,0.016777552791437663,0.49681978798586574,0.6491643
